post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
"MINNELL 225/60/R17 99H SAFY M06",minnell-225-60-r17-99h-safy-m06,,3042,"MINNELL 225/60/R17 99H SAFY M06 es un neumático radial diseñado para vehículos medianos, SUV y crossover, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 225/60/R17, es adecuado para vehículos que requieren un neumático de perfil más alto y mayor capacidad de carga. Su índice de carga (99) indica una capacidad de carga máxima de 775 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático combina seguridad, comodidad y rendimiento para una conducción suave y confiable.","MINNELL 225/60/R17 99H SAFY M06 es un neumático radial diseñado para vehículos medianos, SUV y crossover, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 225/60/R17, es adecuado para vehículos que requieren un neumático de perfil más alto y mayor capacidad de carga. Su índice de carga (99) indica una capacidad de carga máxima de 775 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático combina seguridad, comodidad y rendimiento para una conducción suave y confiable.",Publicada,,0,"2025-03-08 22:49:38",1,closed,506,,,no,no,,80000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-225-60-r17-99h-safy-m06.jpg ! alt : neumaticos-freire-minnell-225-60-r17-99h-safy-m06 ! title : neumaticos-freire-minnell-225-60-r17-99h-safy-m06 ! desc : neumaticos-freire-minnell-225-60-r17-99h-safy-m06 ! caption : neumaticos-freire-minnell-225-60-r17-99h-safy-m06 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-225-60-r17-99h-safy-m06-huella.jpg ! alt : neumaticos-freire-minnell-225-60-r17-99h-safy-m06-huella ! title : neumaticos-freire-minnell-225-60-r17-99h-safy-m06-huella ! desc :  ! caption : neumaticos-freire-minnell-225-60-r17-99h-safy-m06-huella",,https://neumaticosfreire.cl/producto/minnell-225-60-r17-99h-safy-m06/,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 60|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 225/65/R17 102H SAFY M06",minnell-225-65-r17-102h-safy-m06,,3045,"MINNELL 225/65/R17 102H SAFY M06 es un neumático radial diseñado para SUV y crossover, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 225/65/R17, es adecuado para vehículos que requieren un neumático de perfil más alto y mayor capacidad de carga. Su índice de carga (102) indica una capacidad de carga máxima de 850 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático combina seguridad, comodidad y rendimiento para una conducción suave y confiable.","MINNELL 225/65/R17 102H SAFY M06 es un neumático radial diseñado para SUV y crossover, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 225/65/R17, es adecuado para vehículos que requieren un neumático de perfil más alto y mayor capacidad de carga. Su índice de carga (102) indica una capacidad de carga máxima de 850 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático combina seguridad, comodidad y rendimiento para una conducción suave y confiable.",Publicada,,0,"2025-03-08 22:54:10",1,closed,507,,,no,no,0,85000,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-225-65-r17-102h-safy-m06.jpg ! alt : neumaticos-freire-minnell-225-65-r17-102h-safy-m06 ! title : neumaticos-freire-minnell-225-65-r17-102h-safy-m06 ! desc : neumaticos-freire-minnell-225-65-r17-102h-safy-m06 ! caption : neumaticos-freire-minnell-225-65-r17-102h-safy-m06 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-225-65-r17-102h-safy-m06-huella.jpg ! alt : neumaticos-freire-minnell-225-65-r17-102h-safy-m06-huella ! title : neumaticos-freire-minnell-225-65-r17-102h-safy-m06-huella ! desc :  ! caption : neumaticos-freire-minnell-225-65-r17-102h-safy-m06-huella",,https://neumaticosfreire.cl/producto/minnell-225-65-r17-102h-safy-m06/,0,,,simple,outofstock,"Aro > 17|Ancho > 225|Alto > 65|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 235/60/R18 107V SAFY M06",minnell-235-60-r18-107v-safy-m06,,3048,"MINNELL 235/60/R18 107V SAFY M06 es un neumático radial diseñado para SUV y vehículos de gran tamaño, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 235/60/R18, es adecuado para vehículos que requieren un neumático de perfil más alto y mayor capacidad de carga. Su índice de carga (107) indica una capacidad de carga máxima de 975 kg por neumático, y el código de velocidad (V) permite una velocidad máxima de 240 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático combina seguridad, comodidad y rendimiento para una conducción suave y confiable.","MINNELL 235/60/R18 107V SAFY M06 es un neumático radial diseñado para SUV y vehículos de gran tamaño, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 235/60/R18, es adecuado para vehículos que requieren un neumático de perfil más alto y mayor capacidad de carga. Su índice de carga (107) indica una capacidad de carga máxima de 975 kg por neumático, y el código de velocidad (V) permite una velocidad máxima de 240 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático combina seguridad, comodidad y rendimiento para una conducción suave y confiable.",Publicada,,0,"2025-03-08 22:57:06",1,closed,508,,,no,no,1,94000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-235-60-r18-107v-safy-m06.jpg ! alt : neumaticos-freire-minnell-235-60-r18-107v-safy-m06 ! title : neumaticos-freire-minnell-235-60-r18-107v-safy-m06 ! desc : neumaticos-freire-minnell-235-60-r18-107v-safy-m06 ! caption : neumaticos-freire-minnell-235-60-r18-107v-safy-m06 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-235-60-r18-107v-safy-m06-huella.jpg ! alt : neumaticos-freire-minnell-235-60-r18-107v-safy-m06-huella ! title : neumaticos-freire-minnell-235-60-r18-107v-safy-m06-huella ! desc :  ! caption : neumaticos-freire-minnell-235-60-r18-107v-safy-m06-huella",,https://neumaticosfreire.cl/producto/minnell-235-60-r18-107v-safy-m06/,0,,,simple,,"Aro > 18|Ancho > 235|Alto > 60|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 235/65/R17 104H SAFY M06",minnell-235-65-r17-104h-safy-m06,,3051,"MINNELL 235/65/R17 104H SAFY M06 es un neumático radial diseñado para SUV y crossover, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 235/65/R17, es adecuado para vehículos que requieren un neumático de perfil más alto y mayor capacidad de carga. Su índice de carga (104) indica una capacidad de carga máxima de 900 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático combina seguridad, comodidad y rendimiento para una conducción suave y confiable.","MINNELL 235/65/R17 104H SAFY M06 es un neumático radial diseñado para SUV y crossover, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 235/65/R17, es adecuado para vehículos que requieren un neumático de perfil más alto y mayor capacidad de carga. Su índice de carga (104) indica una capacidad de carga máxima de 900 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático combina seguridad, comodidad y rendimiento para una conducción suave y confiable.",Publicada,,0,"2025-03-08 23:00:42",1,closed,509,,,no,no,1,88000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-235-65-r17-104h-safy-m06.jpg ! alt : neumaticos-freire-minnell-235-65-r17-104h-safy-m06 ! title : neumaticos-freire-minnell-235-65-r17-104h-safy-m06 ! desc : neumaticos-freire-minnell-235-65-r17-104h-safy-m06 ! caption : neumaticos-freire-minnell-235-65-r17-104h-safy-m06 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella.jpg ! alt : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella ! title : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella ! desc : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella ! caption : neumaticos-freire-minnell-235-65-r17-104h-safy-m06-huella",,https://neumaticosfreire.cl/producto/minnell-235-65-r17-104h-safy-m06/,0,,,simple,,"Aro > 17|Ancho > 235|Alto > 65|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 245/70/16 107T AT GIANTIRE AT88",minnell-245-70-r16-107t-giantire-at88,,3054,"MINNELL 245/70/R16 107T GIANTIRE AT88 es un neumático radial todo terreno (All-Terrain) diseñado para SUV, camionetas y vehículos 4x4, ofreciendo un rendimiento robusto y versátil en diversas superficies. Con un tamaño de 245/70/R16, es adecuado para vehículos que requieren un neumático de perfil alto y mayor capacidad de carga. Su índice de carga (107) indica una capacidad de carga máxima de 975 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un excelente agarre tanto en carretera como en terrenos difíciles, como tierra, barro y grava, mientras que su construcción radial mejora la durabilidad y la resistencia a impactos. Ideal para aventuras off-road y uso en carretera, este neumático combina resistencia, seguridad y rendimiento para una conducción confiable en cualquier condición.","MINNELL 245/70/R16 107T GIANTIRE AT88 es un neumático radial todo terreno (All-Terrain) diseñado para SUV, camionetas y vehículos 4x4, ofreciendo un rendimiento robusto y versátil en diversas superficies. Con un tamaño de 245/70/R16, es adecuado para vehículos que requieren un neumático de perfil alto y mayor capacidad de carga. Su índice de carga (107) indica una capacidad de carga máxima de 975 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un excelente agarre tanto en carretera como en terrenos difíciles, como tierra, barro y grava, mientras que su construcción radial mejora la durabilidad y la resistencia a impactos. Ideal para aventuras off-road y uso en carretera, este neumático combina resistencia, seguridad y rendimiento para una conducción confiable en cualquier condición.",Publicada,,0,"2025-03-08 23:05:58",1,closed,510,,,no,no,1,101000,85000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-245-70-r16-107t-giantire-at88.jpg ! alt : neumaticos-freire-minnell-245-70-r16-107t-giantire-at88 ! title : neumaticos-freire-minnell-245-70-r16-107t-giantire-at88 ! desc : neumaticos-freire-minnell-245-70-r16-107t-giantire-at88 ! caption : neumaticos-freire-minnell-245-70-r16-107t-giantire-at88",,https://neumaticosfreire.cl/producto/minnell-245-70-r16-107t-giantire-at88/,0,,,simple,,"Aro > 16|Ancho > 245|Alto > 70|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 265/70/16 112T GIANTIRE AT88",minnell-265-70-r16-112t-giantire-at88,,3056,"MINNELL 265/70/R16 112T GIANTIRE AT88 es un neumático radial todo terreno (All-Terrain) diseñado para SUV, camionetas y vehículos 4x4, ofreciendo un rendimiento robusto y versátil en diversas superficies. Con un tamaño de 265/70/R16, es adecuado para vehículos que requieren un neumático de perfil alto y mayor capacidad de carga. Su índice de carga (112) indica una capacidad de carga máxima de 1120 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un excelente agarre tanto en carretera como en terrenos difíciles, como tierra, barro y grava, mientras que su construcción radial mejora la durabilidad y la resistencia a impactos. Ideal para aventuras off-road y uso en carretera, este neumático combina resistencia, seguridad y rendimiento para una conducción confiable en cualquier condición.","MINNELL 265/70/R16 112T GIANTIRE AT88 es un neumático radial todo terreno (All-Terrain) diseñado para SUV, camionetas y vehículos 4x4, ofreciendo un rendimiento robusto y versátil en diversas superficies. Con un tamaño de 265/70/R16, es adecuado para vehículos que requieren un neumático de perfil alto y mayor capacidad de carga. Su índice de carga (112) indica una capacidad de carga máxima de 1120 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un excelente agarre tanto en carretera como en terrenos difíciles, como tierra, barro y grava, mientras que su construcción radial mejora la durabilidad y la resistencia a impactos. Ideal para aventuras off-road y uso en carretera, este neumático combina resistencia, seguridad y rendimiento para una conducción confiable en cualquier condición.",Publicada,,0,"2025-03-08 23:09:00",1,closed,511,,,no,no,7,113000,95000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-265-70-r16-112t-giantire-at88.jpg ! alt : neumaticos-freire-minnell-265-70-r16-112t-giantire-at88 ! title : neumaticos-freire-minnell-265-70-r16-112t-giantire-at88 ! desc : neumaticos-freire-minnell-265-70-r16-112t-giantire-at88 ! caption : neumaticos-freire-minnell-265-70-r16-112t-giantire-at88",,https://neumaticosfreire.cl/producto/minnell-265-70-r16-112t-giantire-at88/,0,,,simple,,"Aro > 16|Ancho > 265|Alto > 70|Marca > MINNELL",MINNELL,,,,,,,,,,,,
"GENCO TIRES 175/70/14 84T T7",genco-tires-175-70-14-84t-t7,,3091,"GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.","GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.",Publicada,,0,"2025-04-13 09:16:43",1,closed,501598,,,no,no,14,55000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-175-70-14-84t-t7.jpg ! alt : neumaticos-freire-genco-tires-175-70-14-84t-t7 ! title : neumaticos-freire-genco-tires-175-70-14-84t-t7 ! desc : neumaticos-freire-genco-tires-175-70-14-84t-t7 ! caption : neumaticos-freire-genco-tires-175-70-14-84t-t7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-175-70-14-84t-t7/,0,,,simple,,"Aro > 14|Ancho > 175|Alto > 70|Marca > GENCO",,,,,,,,,,,,,
"GENCO TIRES 185/65/15 88H T7",genco-tires-185-65-15-88h-t7,,3103,"GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.","GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.",Publicada,,0,"2025-04-13 16:55:00",1,closed,501937,,,no,no,11,63000,58000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-185-65-15-88h-t7.jpg ! alt : neumaticos-freire-genco-tires-185-65-15-88h-t7 ! title : neumaticos-freire-genco-tires-185-65-15-88h-t7 ! desc : neumaticos-freire-genco-tires-185-65-15-88h-t7 ! caption : neumaticos-freire-genco-tires-185-65-15-88h-t7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-185-65-15-88h-t7/,0,,,simple,,"Aro > 15|Ancho > 185|Alto > 65|Marca > GENCO",GENCO,,,,,,,,,,,,
"GENCO TIRES 215/65/16 98H T7",genco-tires-215-65-16-98h-t7,,3109,"GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.","GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.",Publicada,,0,"2025-04-13 17:04:14",1,closed,503438,,,no,no,9,82500,80000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-215-65-16-98h-t7.jpg ! alt : neumaticos-freire-genco-tires-215-65-16-98h-t7 ! title : neumaticos-freire-genco-tires-215-65-16-98h-t7 ! desc : neumaticos-freire-genco-tires-215-65-16-98h-t7 ! caption : neumaticos-freire-genco-tires-215-65-16-98h-t7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-215-65-16-98h-t7/,0,,,simple,,"Aro > 16|Ancho > 215|Alto > 65|Marca > GENCO",,,,,,,,,,,,,
"GENCO TIRES 205/55/16 94W G7",genco-tires-205-55-16-94w-g7,,3111,"GENCO TIRES es una marca de neumáticos fabricados en China, con el respaldo de tecnología japonesa, lo que garantiza una excelente combinación de calidad, rendimiento y durabilidad.

El modelo GENCO G7 está diseñado para ofrecer un desempeño superior en conducción a alta velocidad, manteniendo el control y la estabilidad en todo momento.

Características:

Estabilidad de conducción a alta velocidad.

Rendimiento de manejo superior.

Fórmula única de patrón antideslizante húmedo.

Excelente evacuación de agua.

Diseño con múltiples surcos y laminillas.

Mayor kilometraje y eficiencia de combustible.","GENCO TIRES es una marca de neumáticos fabricados en China, con el respaldo de tecnología japonesa, lo que garantiza una excelente combinación de calidad, rendimiento y durabilidad.

El modelo GENCO G7 está diseñado para ofrecer un desempeño superior en conducción a alta velocidad, manteniendo el control y la estabilidad en todo momento.

Características:

Estabilidad de conducción a alta velocidad.

Rendimiento de manejo superior.

Fórmula única de patrón antideslizante húmedo.

Excelente evacuación de agua.

Diseño con múltiples surcos y laminillas.

Mayor kilometraje y eficiencia de combustible.",Publicada,,0,"2025-04-13 17:08:43",1,closed,501792,,,no,no,14,75000,70000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-205-55-16-94w-g7.jpg ! alt : neumaticos-freire-genco-tires-205-55-16-94w-g7 ! title : neumaticos-freire-genco-tires-205-55-16-94w-g7 ! desc : neumaticos-freire-genco-tires-205-55-16-94w-g7 ! caption : neumaticos-freire-genco-tires-205-55-16-94w-g7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-205-55-16-94w-g7/,0,,,simple,,"Aro > 16|Ancho > 205|Alto > 60|Marca > GENCO",GENCO,,,,,,,,,,,,
"GENCO TIRES 225/65/17 102H V7",genco-tires-225-65-17-102h-v7,,3113,"Fabricado en China con ingeniería japonesa, GENCO V7 ofrece un rendimiento superior en condiciones húmedas y mojadas, además de confort en la conducción.

Características:

Drenaje rápido del agua.

Alto rendimiento de control en carreteras mojadas.

Controla la transmisión del ruido, brindando una conducción más silenciosa.

Mayor kilometraje y eficiencia de combustible.","Fabricado en China con ingeniería japonesa, GENCO V7 ofrece un rendimiento superior en condiciones húmedas y mojadas, además de confort en la conducción.

Características:

Drenaje rápido del agua.

Alto rendimiento de control en carreteras mojadas.

Controla la transmisión del ruido, brindando una conducción más silenciosa.

Mayor kilometraje y eficiencia de combustible.",Publicada,,0,"2025-04-13 17:12:42",1,closed,501779,,,no,no,14,102000,95000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-225-65-17-102h-v7.jpg ! alt : neumaticos-freire-genco-tires-225-65-17-102h-v7 ! title : neumaticos-freire-genco-tires-225-65-17-102h-v7 ! desc :  ! caption : neumaticos-freire-genco-tires-225-65-17-102h-v7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-225-65-17-102h-v7/,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 65|Marca > GENCO",,,,,,,,,,,,,
"KUMHO 235/65/16C KC53",kumho-235-65-16c-kc53,,3147,"El modelo Portran KC53 235/65 R16C 121/119R es un neumático de verano para compactos. Es robusto y tiene una excelente longevidad. Su respuesta es también uno de los puntos fuertes de este modelo. Tiene surcos transversales anchos para garantizar la estabilidad en las curvas. Presenta surcos longitudinales anchos para una mejor evacuación del agua y una excelente respuesta tanto en superficies húmedas como secas.","Se trata de una nueva generación de neumáticos para vehículos comerciales ligeros que ofrece una gran durabilidad y buenas propiedades de manejo.
Rendimiento de manejo: mayor anchura de la banda de rodadura y nervadura central sólida para un manejo en seco.
Volumen de cavidad aumentado con surcos circunferenciales anchos para un manejo en mojado / aquaplaning.
Baja resistencia a la rodadura y gran durabilidad gracias a un patrón de banda de rodadura en estilo de nervadura.
Secuencia de paso optimizada con multi-paso.
Diseño de vacío optimizado para mantener la rigidez de la nervadura.",Publicada,,0,"2025-04-30 13:52:56",1,closed,504396,,,no,no,4,205000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/kc53portran3489-71be79a0-130f-44ad-91b5-81cd4fe8cfcd.webp ! alt :  ! title : kc53portran3489-71be79a0-130f-44ad-91b5-81cd4fe8cfcd ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-235-65-16c-kc53/,0,,,simple,,"Aro > 16|Ancho > 235|Alto > 65",,,,,,,,,,,,,
